home_elo,away_elo,elo_diff,home_avg_overall,home_max_overall,home_avg_attack,home_avg_defense,home_avg_pace,home_avg_shooting,home_avg_passing,away_avg_overall,away_max_overall,away_avg_attack,away_avg_defense,away_avg_pace,away_avg_shooting,away_avg_passing,overall_diff,attack_diff,defense_diff,home_form_scored,home_form_conceded,home_form_win_rate,away_form_scored,away_form_conceded,away_form_win_rate,is_neutral,is_world_cup,is_continental,home_goals,away_goals,_home_team,_away_team,_date,_tournament,home_trophy_bonus,away_trophy_bonus
1969.485254,1923.064109,46.42114526,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,84.35714286,87,84.25,84.22222222,75.5,65.33333333,73.0,1.214285714,0.35,1.888888889,2.6,0.6,0.8,1.8,1.6,0.4,0,0,0,3,3,Germany,Italy,23-03-2025,European Nations League,0.1,0.0
1936.986245,1882.06002,54.92622534,84.71428571,89,85.0,84.0,76.25,73.75,78.5,79.5,84,77.0,80.18181818,67.41666667,62.33333333,71.83333333,5.214285714,8.0,3.818181818,1.8,0.8,0.4,0.8,1.0,0.2,0,0,0,5,2,Portugal,Denmark,23-03-2025,European Nations League,0.3,0.0
2075.707385,1934.299921,141.407464,84.64285714,89,83.8,85.14285714,70.61538462,72.92307692,81.84615385,83.21428571,89,82.14285714,83.77777778,78.92307692,65.15384615,73.46153846,1.428571429,1.657142857,1.365079365,2.2,1.0,0.8,1.6,1.0,0.2,0,0,0,3,3,Spain,Netherlands,23-03-2025,European Nations League,0.6,0.1
1848.465805,1819.240804,29.22500114,82.64285714,91,83.83333333,82.0,69.4,75.6,78.2,76.85714286,82,76.625,76.625,75.0,66.16666667,72.83333333,5.785714286,7.208333333,5.375,0.8,1.8,0.0,1.6,0.8,0.6,0,0,0,3,0,Belgium,Ukraine,23-03-2025,European Nations League A/B,0.0,0.0
1771.114898,1770.80162,0.313277512,76.92857143,86,75.16666667,77.45454545,75.15384615,66.69230769,72.53846154,75.64285714,81,75.5,75.75,74.0,64.91666667,66.08333333,1.285714286,-0.333333333,1.704545455,1.0,0.6,0.6,1.2,1.0,0.6,0,0,0,0,3,Scotland,Greece,23-03-2025,European Nations League A/B,0.0,0.0
1545.007684,1449.620861,95.38682351,77.14285714,85,76.5,77.625,78.28571429,59.35714286,65.78571429,68.5,73,65.5,68.25,71.5,58.0,62.16666667,8.642857143,11.0,9.375,1.4,1.0,0.2,1.4,1.4,0.2,1,0,0,3,0,Ghana,Madagascar,24-03-2025,World Cup qualifier,0.0,0.0
1682.155873,1548.242834,133.913039,68.0,75,68.625,67.55555556,67.75,59.91666667,64.33333333,71.0,71,71.0,71.0,43.0,38.0,59.0,-3.0,-2.375,-3.444444444,6.0,0.2,1.0,2.4,1.2,0.6,0,0,0,3,0,New Zealand,New Caledonia,24-03-2025,World Cup qualifier,0.1,0.0
1962.753912,1393.460582,569.2933297,85.28571429,90,85.625,84.71428571,77.0,72.07692308,80.07692308,62.16666667,66,65.0,61.8,62.4,53.4,55.6,23.11904762,20.625,22.91428571,2.8,0.6,0.8,0.6,1.4,0.2,0,0,0,3,0,England,Latvia,24-03-2025,World Cup qualifier,0.25,0.0
1598.65771,1427.714955,170.9427552,75.71428571,83,77.33333333,74.88888889,69.08333333,63.91666667,69.83333333,66.57142857,71,66.4,66.66666667,66.91666667,51.91666667,56.5,9.142857143,10.93333333,8.222222222,0.6,2.4,0.2,1.0,2.2,0.4,0,0,0,2,1,Bosnia and Herzegovina,Cyprus,24-03-2025,World Cup qualifier,0.0,0.0
1685.936982,1406.208511,279.7284712,72.28571429,81,71.5,72.09090909,71.76923077,61.0,65.53846154,59.5,64,55.0,59.5,73.5,35.5,48.5,12.78571429,16.5,12.59090909,1.0,1.0,0.4,0.6,1.2,0.2,0,0,0,2,0,Tunisia,Malawi,24-03-2025,World Cup qualifier,0.0,0.0
1701.514822,1483.909577,217.6052444,78.5,83,77.8,78.0,76.92857143,65.35714286,69.5,69.85714286,77,70.25,69.0,78.42857143,59.42857143,60.78571429,8.642857143,7.55,9.0,1.8,0.6,0.6,1.4,1.2,0.4,0,0,0,1,0,Ivory Coast,Gambia,24-03-2025,World Cup qualifier,0.0,0.0
1535.508332,1780.848423,-245.3400906,71.07142857,76,71.5,70.66666667,79.25,61.25,63.75,72.85714286,78,71.75,72.83333333,71.07692308,60.15384615,62.92307692,-1.785714286,-0.25,-2.166666667,1.4,1.2,0.6,2.2,1.0,0.4,0,0,0,0,2,China,Australia,25-03-2025,World Cup qualifier,0.0,0.0
1498.667347,1589.283004,-90.6156576,65.33333333,66,64.0,66.0,71.5,52.5,52.0,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,-8.666666667,-10.71428571,-7.555555556,0.8,1.2,0.2,1.0,0.6,0.6,0,0,0,0,2,Mauritania,democratic republic of congo,25-03-2025,World Cup qualifier,0.0,0.0
1622.862518,1891.513029,-268.6505111,68.64285714,74,68.6,69.14285714,68.83333333,56.41666667,60.33333333,81.28571429,88,81.0,81.1,75.38461538,65.07692308,70.76923077,-12.64285714,-12.4,-11.95714286,0.8,3.0,0.2,0.8,1.0,0.2,0,0,0,0,0,Bolivia,Uruguay,25-03-2025,World Cup qualifier,0.0,0.1
1947.527759,1781.269025,166.2587341,78.42857143,84,79.0,77.875,77.0,68.0,68.84615385,75.57142857,81,76.5,74.4,75.5,65.0,67.14285714,2.857142857,2.5,3.475,1.4,1.4,0.2,1.4,0.8,0.6,0,0,0,2,2,Colombia,Paraguay,25-03-2025,World Cup qualifier,0.25,0.0
1727.753443,1890.916508,-163.1630645,74.78571429,81,74.75,74.54545455,70.09090909,58.18181818,66.0,75.42857143,80,75.66666667,75.36363636,75.2,55.9,68.7,-0.642857143,-0.916666667,-0.818181818,2.0,1.6,0.4,1.4,0.2,0.6,0,0,0,0,0,Chile,Ecuador,25-03-2025,World Cup qualifier,0.0,0.0
2065.371156,1984.978407,80.39274883,84.14285714,90,85.0,83.11111111,73.61538462,71.23076923,77.69230769,86.14285714,89,85.83333333,86.375,81.58333333,69.25,74.41666667,-2.0,-0.833333333,-3.263888889,2.0,0.6,0.6,2.0,0.8,0.6,0,0,0,4,1,Argentina,Brazil,25-03-2025,World Cup qualifier,1.0,0.0
1444.881069,1671.196785,-226.3157157,65.0,65,65.0,65.0,77.0,62.0,56.0,69.07142857,76,71.25,68.2,70.92307692,55.84615385,62.61538462,-4.071428571,-6.25,-3.2,0.8,2.0,0.2,1.6,2.0,0.2,0,0,0,3,1,Kyrgyzstan,Qatar,25-03-2025,World Cup qualifier,0.0,0.3
1762.67517,1605.049825,157.6253449,77.07142857,81,77.625,76.0,72.30769231,66.46153846,72.23076923,70.92857143,75,69.0,71.09090909,58.23076923,53.30769231,63.84615385,6.142857143,8.625,4.909090909,2.6,0.8,0.6,2.0,0.6,0.4,0,0,0,5,1,Sweden,Northern Ireland,25-03-2025,Friendly,0.0,0.0
1745.029818,1427.86288,317.1669378,70.84615385,89,69.11111111,74.75,67.61538462,61.38461538,62.69230769,66.08333333,70,67.11111111,63.8,79.33333333,54.66666667,55.5,4.762820513,2.0,10.95,1.4,0.4,0.6,1.2,1.6,0.4,0,0,0,1,0,Egypt,Sierra Leone,25-03-2025,World Cup qualifier,0.2,0.0
1822.643606,1683.866418,138.777189,76.07142857,87,76.625,75.16666667,74.0,69.23076923,69.46153846,71.0,71,71.0,71.0,82.0,65.0,63.0,5.071428571,5.625,4.166666667,2.0,1.0,0.6,1.0,0.6,0.2,0,0,0,1,1,South Korea,Jordan,25-03-2025,World Cup qualifier,0.1,0.2
1919.411996,1641.743187,277.6688087,78.0,81,78.33333333,77.5,78.07692308,65.76923077,72.30769231,71.92857143,77,71.5,71.9,75.92307692,54.84615385,62.30769231,6.071428571,6.833333333,5.6,2.4,0.4,0.8,2.0,1.6,0.6,0,0,0,0,0,Japan,Saudi Arabia,25-03-2025,World Cup qualifier,0.0,0.0
1841.556269,1502.540279,339.0159904,79.28571429,85,79.0,80.71428571,70.84615385,65.92307692,72.0,66.0,72,66.0,66.0,77.5,66.5,55.0,13.28571429,13.0,14.71428571,4.6,0.4,1.0,1.0,0.8,0.6,0,0,0,2,0,Morocco,Tanzania,25-03-2025,World Cup qualifier,0.5,0.0
1776.213562,1548.77065,227.4429122,77.35714286,86,78.57142857,77.0,71.0,67.5,74.14285714,73.66666667,81,68.0,76.5,83.66666667,53.33333333,60.33333333,3.69047619,10.57142857,0.5,2.8,0.6,0.8,1.8,0.8,0.6,0,0,0,5,1,Algeria,Mozambique,25-03-2025,World Cup qualifier,0.0,0.0
1791.10848,1483.781736,307.3267444,78.5,86,79.16666667,78.42857143,76.69230769,66.61538462,65.84615385,68.38461538,78,69.28571429,67.5,74.15384615,54.92307692,56.30769231,10.11538462,9.880952381,10.92857143,1.6,0.0,0.8,1.2,1.8,0.2,0,0,0,2,0,Senegal,Togo,25-03-2025,World Cup qualifier,0.1,0.0
1783.412932,1256.064201,527.348731,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,58.0,58,58.0,58.0,65.0,44.5,46.5,19.21428571,20.0,18.77777778,1.4,0.6,0.6,0.8,1.0,0.2,1,0,0,4,0,Czech Republic,Gibraltar,25-03-2025,World Cup qualifier,0.0,0.0
1608.820235,1564.203842,44.616393,70.28571429,78,70.77777778,69.25,76.78571429,61.35714286,60.92857143,69.5,75,69.8,68.5,74.2,57.8,62.3,0.785714,0.977778,0.75,0.6,0.6,0.2,0.6,1.0,0.2,0,0,0,1,2,Angola,Cape Verde,25-03-2025,World Cup qualifier,0.0,0.0
1891.107198,1766.65242,124.4547775,70.85714286,82,72.5,68.85714286,72.07142857,61.21428571,64.0,66.6,72,67.0,65.25,68.8,53.2,57.2,4.257142857,5.5,3.607142857,2.4,1.0,0.8,1.0,0.6,0.6,0,0,0,2,2,Iran,Uzbekistan,25-03-2025,World Cup qualifier,0.1,0.0
1804.649117,1535.270595,269.3785222,79.78571429,87,77.0,80.25,71.7,63.0,71.3,67.0,76,66.75,66.9,69.08333333,48.75,59.83333333,12.78571429,10.25,13.35,1.2,1.8,0.0,0.8,0.8,0.2,0,0,0,3,1,Switzerland,Luxembourg,25-03-2025,Friendly,0.0,0.0
1791.679836,1635.380736,156.2991005,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,70.5,77,72.0,68.5,71.76923077,61.38461538,62.15384615,7.285714286,9.4,7.375,3.6,1.2,0.8,1.0,1.8,0.4,1,0,0,4,2,Norway,Israel,25-03-2025,World Cup qualifier,0.0,0.0
1648.94156,1505.476107,143.4654535,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,67.5,73,67.75,66.57142857,64.8,51.2,56.5,0.214285714,0.375,0.595238095,2.6,0.2,0.8,1.4,1.0,0.2,1,0,0,2,0,South Africa,Benin,25-03-2025,World Cup qualifier,0.1,0.0
1492.374213,1689.61568,-197.2414675,68.5,73,73.0,64.0,66.5,55.0,51.0,63.38461538,69,63.5,66.0,66.53846154,53.23076923,55.0,5.115384615,9.5,-2.0,0.8,1.6,0.0,1.0,1.4,0.4,1,0,0,2,1,Palestine,Iraq,25-03-2025,World Cup qualifier,0.0,0.0
1617.561395,1556.722097,60.8392986,78.0,88,78.6,76.66666667,79.5,70.28571429,64.5,77.14285714,85,76.5,77.625,78.28571429,59.35714286,65.78571429,0.857142857,2.1,-0.958333333,1.2,0.8,0.4,2.0,1.0,0.4,1,0,0,2,1,Nigeria,Ghana,28-05-2025,Friendly tournament,0.0,0.0
1523.011242,1586.758143,-63.746901,59.0,61,59.0,59.0,70.5,55.0,54.0,69.5,75,69.8,68.5,74.2,57.8,62.3,-10.5,-10.8,-9.5,1.0,3.7,0.0,0.8,0.8,0.4,0,0,0,1,1,Malaysia,Cape Verde,29-05-2025,Friendly,0.0,0.0
1652.360571,1689.937835,-37.57726353,71.92857143,77,71.5,71.9,75.92307692,54.84615385,62.30769231,71.0,71,71.0,71.0,82.0,65.0,63.0,0.928571429,0.5,0.9,1.6,1.0,0.6,1.2,0.8,0.2,0,0,0,2,0,Saudi Arabia,Jordan,30-05-2025,Friendly,0.0,0.2
1543.49556,1546.219588,-2.724027602,77.14285714,85,76.5,77.625,78.28571429,59.35714286,65.78571429,63.2,77,71.5,62.0,74.0,56.5,60.25,13.94285714,5.0,15.625,2.2,1.0,0.4,1.8,1.2,0.4,1,0,0,4,0,Ghana,Trinidad and Tobago,31-05-2025,Friendly tournament,0.0,0.0
1691.266722,1590.263746,101.0029761,72.28571429,81,71.5,72.09090909,71.76923077,61.0,65.53846154,70.5,81,71.2,70.85714286,75.46153846,54.53846154,60.07692308,1.785714286,0.3,1.233766234,1.4,0.8,0.6,1.6,1.2,0.6,0,0,0,2,0,Tunisia,Burkina Faso,02-06-2025,Friendly,0.0,0.0
1524.82571,1584.943675,-60.117965,59.0,61,59.0,59.0,70.5,55.0,54.0,69.5,75,69.8,68.5,74.2,57.8,62.3,-10.5,-10.8,-9.5,1.0,3.0,0.0,1.0,0.8,0.4,0,0,0,0,3,Malaysia,Cape Verde,03-06-2025,Friendly,0.0,0.0
1967.360112,1950.477663,16.8824493,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,84.71428571,89,85.0,84.0,76.25,73.75,78.5,0.857142857,-0.4,2.111111111,2.8,1.0,0.6,2.2,1.0,0.4,0,0,0,1,2,Germany,Portugal,04-06-2025,European Nations League,0.1,0.3
1658.686281,1541.967143,116.7191379,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,73.66666667,81,68.0,76.5,83.66666667,53.33333333,60.33333333,-5.952380952,0.125,-9.333333333,2.0,0.2,0.8,1.8,1.6,0.6,0,0,0,0,1,South Africa,Mozambique,04-06-2025,COSAFA Cup,0.1,0.0
1638.198945,1672.214054,-34.01510886,72.0,72,72.0,72.0,72.92857143,62.57142857,66.42857143,71.0,71,71.0,71.0,82.0,65.0,63.0,1.0,1.0,1.0,0.6,0.4,0.4,1.0,1.0,0.2,0,0,0,0,3,Oman,Jordan,05-06-2025,World Cup qualifier,0.0,0.2
1788.390088,1881.132093,-92.74200505,75.57142857,81,76.5,74.4,75.5,65.0,67.14285714,81.28571429,88,81.0,81.1,75.38461538,65.07692308,70.76923077,-5.714285714,-4.5,-6.7,1.8,1.2,0.6,0.8,0.8,0.2,0,0,0,2,0,Paraguay,Uruguay,05-06-2025,World Cup qualifier,0.0,0.1
2069.53258,1993.954149,75.5784313,84.64285714,89,83.8,85.14285714,70.61538462,72.92307692,81.84615385,86.14285714,91,87.5,85.33333333,84.92307692,73.07692308,77.0,-1.5,-3.7,-0.19047619,2.6,1.6,0.6,1.4,0.8,0.6,1,0,0,5,4,Spain,France,05-06-2025,European Nations League,0.6,0.6
1605.647916,1670.084352,-64.43643624,72.0,72,72.0,72.0,74.0,68.0,52.0,71.92857143,77,71.5,71.9,75.92307692,54.84615385,62.30769231,0.071428571,0.5,0.1,0.8,1.2,0.4,1.4,0.6,0.6,0,0,0,0,2,Bahrain,Saudi Arabia,05-06-2025,World Cup qualifier,0.0,0.0
1665.396913,1816.572189,-151.1752764,63.38461538,69,63.5,66.0,66.53846154,53.23076923,55.0,76.07142857,87,76.625,75.16666667,74.0,69.23076923,69.46153846,-12.68681319,-13.125,-9.166666667,1.0,1.8,0.2,1.8,1.2,0.4,0,0,0,0,2,Iraq,South Korea,05-06-2025,World Cup qualifier,0.0,0.1
1646.035116,1885.609021,-239.5739043,69.07142857,76,71.25,68.2,70.92307692,55.84615385,62.61538462,70.85714286,82,72.5,68.85714286,72.07142857,61.21428571,64.0,-1.785714286,-1.25,-0.657142857,1.8,1.6,0.2,2.8,1.4,0.8,0,0,0,1,0,Qatar,Iran,05-06-2025,World Cup qualifier,0.3,0.1
1787.116357,1908.794611,-121.6782543,72.85714286,78,71.75,72.83333333,71.07692308,60.15384615,62.92307692,78.0,81,78.33333333,77.5,78.07692308,65.76923077,72.30769231,-5.142857143,-6.583333333,-4.666666667,2.0,0.8,0.4,2.0,0.4,0.6,0,0,0,1,0,Australia,Japan,05-06-2025,World Cup qualifier,0.0,0.0
1783.017069,1469.390607,313.6264619,77.35714286,86,78.57142857,77.0,71.0,67.5,74.14285714,66.0,66,66.0,66.0,61.0,63.0,65.0,11.35714286,12.57142857,11.0,2.8,0.6,0.8,1.0,1.2,0.4,0,0,0,2,0,Algeria,Rwanda,05-06-2025,Friendly,0.0,0.0
1642.243046,1772.150597,-129.9075517,64.0,72,61.0,64.58333333,67.63636364,43.09090909,54.09090909,66.6,72,67.0,65.25,68.8,53.2,57.2,-2.6,-6.0,-0.666666667,1.0,1.4,0.2,1.2,1.0,0.4,0,0,0,0,0,United Arab Emirates,Uzbekistan,05-06-2025,World Cup qualifier,0.0,0.0
1734.759732,2077.733621,-342.9738889,74.78571429,81,74.75,74.54545455,70.09090909,58.18181818,66.0,84.14285714,90,85.0,83.11111111,73.61538462,71.23076923,77.69230769,-9.357142857,-10.25,-8.565656566,2.0,0.8,0.4,2.6,0.6,0.8,0,0,0,0,1,Chile,Argentina,05-06-2025,World Cup qualifier,0.0,1.0
1883.910218,1972.615942,-88.7057233,75.42857143,80,75.66666667,75.36363636,75.2,55.9,68.7,86.14285714,89,85.83333333,86.375,81.58333333,69.25,74.41666667,-10.71428571,-10.16666667,-11.01136364,1.4,0.2,0.6,1.8,1.4,0.4,0,0,0,0,0,Ecuador,Brazil,05-06-2025,World Cup qualifier,0.0,0.0
1601.202114,1682.419322,-81.21720785,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,76.21428571,80,74.75,76.72727273,75.78571429,61.78571429,68.28571429,-2.214285714,-0.035714286,-3.171717172,1.2,0.6,0.6,2.0,0.0,0.6,1,0,0,1,0,democratic republic of congo,Mali,05-06-2025,Friendly,0.0,0.0
1800.931228,1925.18925,-124.2580224,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,84.35714286,87,84.25,84.22222222,75.5,65.33333333,73.0,-6.571428571,-2.85,-8.347222222,3.8,1.6,0.8,2.0,1.8,0.4,0,0,0,3,0,Norway,Italy,06-06-2025,World Cup qualifier,0.0,0.0
1755.100471,1593.484155,161.6163158,76.92857143,86,75.16666667,77.45454545,75.15384615,66.69230769,72.53846154,71.92857143,76,71.55555556,72.6,70.30769231,63.76923077,66.38461538,5.0,3.611111111,4.854545455,0.8,0.8,0.6,1.4,2.6,0.2,0,0,0,1,3,Scotland,Iceland,06-06-2025,Friendly,0.0,0.0
1688.648224,1795.769358,-107.1211341,73.64285714,76,74.5,73.61538462,63.0,52.2,62.3,78.5,86,79.16666667,78.42857143,76.69230769,66.61538462,65.84615385,-4.857142857,-4.666666667,-4.813186813,1.0,1.8,0.6,1.2,0.0,0.8,0,0,0,1,1,Ireland,Senegal,06-06-2025,Friendly,0.0,0.1
1891.851143,1254.597306,637.2538371,80.57142857,87,79.5,80.33333333,69.38461538,66.30769231,76.38461538,58.0,58,58.0,58.0,65.0,44.5,46.5,22.57142857,21.5,22.33333333,1.2,1.4,0.2,0.6,1.8,0.0,1,0,0,7,0,Croatia,Gibraltar,06-06-2025,World Cup qualifier,0.2,0.0
1845.536631,1702.742113,142.7945182,79.28571429,85,79.0,80.71428571,70.84615385,65.92307692,72.0,72.28571429,81,71.5,72.09090909,71.76923077,61.0,65.53846154,7.0,7.5,8.623376623,4.0,0.4,1.0,1.6,0.6,0.8,0,0,0,2,0,Morocco,Tunisia,06-06-2025,Friendly,0.5,0.0
1784.879827,1591.359957,193.5198708,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,71.5,82,70.66666667,72.125,70.0,57.69230769,58.61538462,5.714285714,7.333333333,4.652777778,1.8,0.6,0.6,1.4,1.0,0.6,0,0,0,2,0,Czech Republic,Montenegro,06-06-2025,World Cup qualifier,0.0,0.0
1637.504646,1498.559917,138.9447292,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,66.0,72,66.0,66.0,77.5,66.5,55.0,1.714285714,2.125,1.166666667,1.8,0.2,0.8,0.6,1.0,0.4,0,0,0,0,0,South Africa,Tanzania,06-06-2025,Friendly,0.1,0.0
1638.7103,1863.123109,-224.4128089,71.64285714,80,72.0,71.11111111,69.69230769,62.0,62.53846154,82.64285714,91,83.83333333,82.0,69.4,75.6,78.2,-11.0,-11.83333333,-10.88888889,1.6,0.2,0.8,1.0,1.4,0.2,0,0,0,1,1,North Macedonia,Belgium,06-06-2025,World Cup qualifier,0.0,0.0
1940.406695,1750.926356,189.4803394,78.42857143,84,79.0,77.875,77.0,68.0,68.84615385,73.92857143,78,74.0,74.0,68.58333333,66.33333333,66.5,4.5,5.0,3.875,1.8,1.6,0.2,0.6,1.4,0.2,0,0,0,0,0,Colombia,Peru,06-06-2025,World Cup qualifier,0.25,0.0
1768.105525,1771.876432,-3.770907914,75.85714286,84,75.33333333,76.25,70.58333333,61.66666667,65.33333333,77.07142857,81,77.625,76.0,72.30769231,66.46153846,72.23076923,-1.214285714,-2.291666667,0.25,0.8,2.2,0.2,3.2,0.6,0.8,0,0,0,0,2,Hungary,Sweden,06-06-2025,Friendly,0.0,0.0
1501.533391,1328.370826,173.162565,67.0,73,67.5,66.5,72.5,57.0,61.0,65.0,67,63.0,65.0,73.0,45.33333333,55.66666667,2.0,4.5,1.5,2.8,0.2,0.8,1.2,2.2,0.2,0,0,0,4,0,Curacao,Saint Lucia,06-06-2025,World Cup qualifier,0.0,0.0
1791.637213,1820.426317,-28.78910425,76.64285714,79,76.85714286,76.375,75.46153846,60.0,67.46153846,78.35714286,85,78.66666667,77.88888889,73.58333333,63.41666667,70.75,-1.714285714,-1.80952381,-1.513888889,2.2,1.2,0.6,2.2,1.2,0.6,0,0,0,1,2,United States,Turkey,07-06-2025,Friendly,0.075,0.0
1330.027264,1717.546074,-387.5188097,63.0,63,63.0,63.0,63.0,58.0,59.0,67.92857143,72,67.625,68.57142857,69.64285714,57.0,57.0,-4.928571429,-4.625,-5.571428571,1.0,3.4,0.2,1.2,2.0,0.4,0,0,0,0,2,Belize,Panama,07-06-2025,World Cup qualifier,0.0,0.15
1804.10838,1804.5835,-0.475119388,73.92857143,83,75.33333333,73.54545455,73.0,61.66666667,65.58333333,76.85714286,82,76.625,76.625,75.0,66.16666667,72.83333333,-2.928571429,-1.291666667,-3.079545455,1.6,0.8,0.8,1.4,1.4,0.4,0,0,0,4,2,Canada,Ukraine,07-06-2025,Friendly tournament,0.175,0.0
1810.248793,1826.194708,-15.94591523,79.78571429,87,77.0,80.25,71.7,63.0,71.3,78.78571429,81,78.55555556,79.2,75.61538462,70.76923077,71.46153846,1.0,-1.555555556,1.05,1.8,1.6,0.2,2.0,0.6,0.8,1,0,0,4,2,Switzerland,Mexico,07-06-2025,Friendly,0.0,0.2
1631.426625,1465.771439,165.6551862,67.71428571,74,68.125,67.16666667,72.92857143,54.64285714,56.57142857,67.30769231,77,67.22222222,69.33333333,70.84615385,55.84615385,56.15384615,0.406593407,0.902777778,-2.166666667,1.4,0.2,0.6,0.8,1.4,0.0,0,0,0,2,0,South Africa,Zimbabwe,07-06-2025,COSAFA Cup,0.1,0.0
1585.080828,1940.474727,-355.3938992,72.5,81,72.0,72.71428571,66.33333333,64.41666667,65.91666667,83.21428571,89,82.14285714,83.77777778,78.92307692,65.15384615,73.46153846,-10.71428571,-10.14285714,-11.06349206,0.8,1.6,0.2,2.0,1.4,0.2,0,0,0,0,2,Finland,Netherlands,07-06-2025,World Cup qualifier,0.0,0.1
1207.153916,1626.116981,-418.9630652,68.0,68,68.0,68.0,86.0,61.0,61.0,66.0,72,64.0,66.33333333,77.0,51.83333333,59.5,2.0,4.0,1.666666667,1.4,2.6,0.2,4.4,0.8,1.0,0,0,0,0,5,Aruba,Haiti,07-06-2025,World Cup qualifier,0.0,0.0
1834.802683,1688.364028,146.4386556,79.64285714,85,78.71428571,80.5,71.92857143,63.35714286,71.0,73.0,77,72.88888889,73.2,75.36363636,69.18181818,71.45454545,6.642857143,5.825396825,7.3,1.8,1.0,0.4,2.2,0.8,0.6,0,0,0,2,1,Austria,Romania,07-06-2025,World Cup qualifier,0.0,0.0
1607.36471,1033.809375,573.5553349,75.71428571,83,77.33333333,74.88888889,69.08333333,63.91666667,69.83333333,54.0,54,54.0,54.0,72.92857143,62.57142857,66.42857143,21.71428571,23.33333333,20.88888889,0.8,2.2,0.4,1.0,2.2,0.2,0,0,0,1,0,Bosnia and Herzegovina,San Marino,07-06-2025,World Cup qualifier,0.0,0.0
1963.91758,1217.935767,745.9818131,85.28571429,90,85.625,84.71428571,77.0,72.07692308,80.07692308,66.0,66,66.0,66.0,72.92857143,62.57142857,66.42857143,19.28571429,19.625,18.71428571,3.2,0.2,1.0,0.4,1.0,0.2,1,0,0,1,0,England,Andorra,07-06-2025,World Cup qualifier,0.25,0.0
1692.277215,1708.626632,-16.34941748,68.0,75,68.625,67.55555556,67.75,59.91666667,64.33333333,78.5,83,77.8,78.0,76.92857143,65.35714286,69.5,-10.5,-9.175,-10.44444444,6.0,0.2,1.0,1.2,0.4,0.6,1,0,0,1,0,New Zealand,Ivory Coast,07-06-2025,Friendly tournament,0.1,0.0
1967.254517,2082.105945,-114.8514277,84.71428571,89,85.0,84.0,76.25,73.75,78.5,84.64285714,89,83.8,85.14285714,70.61538462,72.92307692,81.84615385,0.071428571,1.2,-1.142857143,2.6,1.2,0.6,3.0,2.4,0.6,1,0,0,2,2,Portugal,Spain,08-06-2025,European Nations League,0.3,0.6
1620.875635,1456.942307,163.933328,74.0,80,74.71428571,73.55555556,78.21428571,62.57142857,66.42857143,68.5,73,65.5,68.25,71.5,58.0,62.16666667,5.5,9.214285714,5.305555556,1.0,0.6,0.6,1.4,1.6,0.4,1,0,0,3,1,democratic republic of congo,Madagascar,08-06-2025,Friendly,0.0,0.0
1693.951086,1593.230405,100.72068,73.0,86,73.25,72.66666667,69.76923077,59.69230769,62.92307692,69.5,75,69.8,68.5,74.2,57.8,62.3,3.5,3.45,4.166667,1.8,1.6,0.4,1.4,0.6,0.6,0,0,0,1,1,Georgia,Cape Verde,08-06-2025,Friendly,0.0,0.0
1950.583258,1981.380784,-30.79752627,85.57142857,89,84.6,86.11111111,71.45454545,74.36363636,80.54545455,86.14285714,91,87.5,85.33333333,84.92307692,73.07692308,77.0,-0.571428571,-2.9,0.777777778,2.8,1.4,0.4,1.8,1.6,0.4,0,0,0,0,2,Germany,France,08-06-2025,European Nations League,0.1,0.6
1892.647433,1792.787917,99.8595167,80.57142857,87,79.5,80.33333333,69.38461538,66.30769231,76.38461538,77.21428571,83,78.0,76.77777778,72.72727273,71.09090909,71.36363636,3.357142857,1.5,3.555555556,2.0,0.8,0.4,2.0,0.4,0.8,0,0,0,5,1,Croatia,Czech Republic,09-06-2025,World Cup qualifier,0.2,0.0
1470.872708,1822.421413,-351.5487049,62.42857143,70,58.0,63.8,64.66666667,49.33333333,54.83333333,77.78571429,91,81.4,75.875,76.14285714,66.28571429,70.28571429,-15.35714286,-23.4,-12.075,1.0,1.6,0.2,4.2,0.6,1.0,0,0,0,0,1,Estonia,Norway,09-06-2025,World Cup qualifier,0.0,0.0
1122.079244,1732.151866,-610.0726214,69.0,69,69.0,69.0,70.0,57.0,69.0,76.92857143,86,75.16666667,77.45454545,75.15384615,66.69230769,72.53846154,-7.928571429,-6.166666667,-8.454545455,0.2,2.6,0.0,1.0,1.4,0.6,0,0,0,0,4,Liechtenstein,Scotland,09-06-2025,Friendly,0.0,0.0
